PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,VIP_True
2160_01,2691,0.3291139240506329,0.15345379095703293,0.0,0.003376748673420164,0.0,0.03573994252873563,2668,False,True,False,True,False,False
2160_02,1884,0.0,0.0,0.0,0.0,0.0,0.0,92,False,False,False,True,True,False
2160_03,1884,0.10126582278481013,0.0,0.017389478745373124,0.0,0.0,0.0,2622,False,True,False,True,True,False
2165_01,1882,0.5569620253164557,0.0,0.002928025956554426,0.02138151534554679,0.0,0.0,907,False,True,False,False,False,False
2166_01,1886,0.25316455696202533,0.013140831676320568,0.030467297115498754,0.0,0.0,0.0011673850574712642,3962,False,True,False,False,False,False
2169_01,2821,0.7088607594936709,0.0,0.0,0.0,0.007407780689377141,0.03915229885057471,1457,False,True,False,False,False,False
2170_01,1887,0.3924050632911392,0.0,0.001820124243263562,0.0034973468403280274,0.004233017536786938,0.02770294540229885,2621,False,True,False,False,False,False
2174_01,1888,0.20253164556962025,0.0,3.9567918331816565e-05,0.0,0.0009574682523684742,0.03942169540229885,2251,False,False,False,False,False,False
2176_01,2823,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1142,True,False,False,False,True,False
2178_01,2819,0.27848101265822783,0.0009509812397337252,0.01578759941439481,0.009527255185721178,0.0,0.013335129310344827,1399,False,True,False,False,False,False
2181_01,1889,0.49367088607594933,0.0,0.017389478745373124,0.0,0.029883088087079217,0.0009428879310344827,2181,False,True,False,False,False,False
2184_01,448,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,557,False,False,True,False,True,False
2184_02,448,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,300,False,True,True,False,False,False
2185_01,449,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,1165,False,False,True,False,True,False
2192_01,2822,0.3037974683544304,0.024725512233076858,0.0012266054682863136,0.025084418716835505,0.010431364644224955,0.0017510775862068966,3964,True,False,False,False,False,False
2197_01,2824,0.6708860759493671,0.0011238869196853116,0.020654453369208247,0.0,0.0069038500302358394,4.489942528735632e-05,1875,False,False,False,False,False,False
2199_01,2691,0.24050632911392406,0.0,0.00019783959165908284,0.06910274963820551,0.006248740173352147,0.0,1841,False,False,False,False,False,False
2208_01,1893,0.3037974683544304,0.05991181810322469,0.0,0.0876748673420164,0.0,8.979885057471264e-05,3992,False,True,False,True,False,False
2213_01,675,0.3924050632911392,0.12302239128555373,0.0,0.08273034249879402,0.0,0.0,1379,False,True,False,True,False,False
2214_01,677,0.34177215189873417,0.0,0.026668776955644364,0.0,0.047923805684337836,0.0,3789,False,True,False,False,False,False
2216_01,1895,0.7215189873417721,0.0,0.021564515490840028,0.0,0.0,0.0,1507,True,False,False,False,False,False
2217_01,3262,0.3291139240506329,0.011411774876804703,0.10192695762275947,0.0,0.10380971578310824,0.00013469827586206896,51,False,True,True,False,False,False
2218_01,678,0.18987341772151897,0.014437624275957465,0.0,0.06415822479498312,0.0,0.0039960488505747125,502,False,True,False,False,False,False
2222_01,1897,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,2957,False,True,False,True,True,False
2226_01,2825,0.34177215189873417,0.012276303276562634,0.0,0.011939218523878437,0.01169119129207821,0.0,1587,True,False,False,False,False,False
2227_01,1890,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,1277,False,True,False,True,True,False
2230_01,2826,0.0759493670886076,0.0,0.0,0.0,0.0,0.013950701821771981,3564,False,True,False,False,True,False
2236_01,695,0.18987341772151897,0.0,0.018399082024294702,0.05957549445248433,0.0,0.0008081896551724138,154,False,True,False,False,False,False
2240_01,2827,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,3934,False,False,False,False,True,False
2240_02,1899,0.26582278481012656,0.0010374340797095183,0.021960194674158193,0.0,0.0,0.03960129310344827,761,False,True,False,False,False,False
2240_03,2827,0.0,0.0,0.0,0.0,0.0,0.0,3606,False,True,False,False,False,False
2242_01,2828,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,2318,False,False,False,False,True,False
2244_01,1891,0.5822784810126582,0.0,0.0,0.11685962373371925,5.0393065914130216e-05,0.0,1116,False,True,False,False,False,False
2245_01,10,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,3129,False,False,False,False,True,False
2245_02,10,0.569620253164557,0.0,0.0,0.0,0.0,0.0,2031,False,True,True,False,True,True
2246_01,443,0.5063291139240507,0.019365436154577677,0.22442923277806356,0.02138151534554679,0.03341060270106833,0.03497665229885057,1334,False,False,True,False,False,False
2246_02,443,0.5569620253164557,0.0,0.0007122225299726982,0.0,0.04938520459584761,0.1167834051724138,3556,False,True,True,False,False,False
2247_01,1901,0.34177215189873417,0.0,0.0001187037549954497,0.0,0.0,0.08607219827586207,1445,False,False,False,False,False,False
2248_01,1903,0.6962025316455696,0.004149736318838073,0.0,0.0153159671972986,0.046815158234226974,0.005881824712643678,4007,False,True,False,False,False,False
2249_01,679,0.3037974683544304,0.0,0.0635460768408974,0.0,0.0,8.979885057471264e-05,2574,False,True,False,False,False,False
2250_01,1904,0.34177215189873417,0.006570415838160284,0.0,0.000120598166907863,0.001360612779681516,0.03883800287356322,1599,False,True,False,False,False,False
2259_01,444,0.4177215189873418,0.0,0.09231195346812805,0.0,0.0053416649868978025,0.040229885057471264,4164,False,False,True,False,False,False
2259_02,444,0.4430379746835443,0.0,0.017389478745373124,0.0,0.0,0.0,2340,False,False,True,False,True,False
2260_01,631,0.4177215189873418,0.0,0.017389478745373124,0.0,0.0,0.0,2963,False,True,True,False,True,False
2265_01,1892,0.43037974683544306,0.0,0.017389478745373124,0.0,0.026657931868574885,0.0,1357,False,True,False,False,False,False
2271_01,446,0.46835443037974683,0.04901876026627475,0.00126617338661813,0.0,0.06415037290868776,0.5222701149425287,2939,False,False,True,False,False,False
2276_01,2829,0.5822784810126582,0.0,0.0,0.0,0.0,0.0,1365,False,True,False,False,True,False
2276_02,1894,0.569620253164557,0.10884412552952365,0.00830926284968148,0.0,0.0,4.489942528735632e-05,3798,False,True,False,False,False,False
2283_01,1908,0.17721518987341772,0.0,0.0009891979582954142,0.01398938736131211,0.04520258012497481,8.979885057471264e-05,3187,False,True,False,False,False,False
2285_01,2830,0.36276134432436025,0.0,0.0007913583666363314,0.004341534008683068,0.0,0.03538074712643678,2430,True,False,False,False,False,False
2286_01,2833,0.7088607594936709,0.0,0.0002374075099908994,0.0,0.020459584761136868,0.015939295977011495,3292,False,True,False,False,False,False
2290_01,2831,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,2907,True,False,False,False,True,False
2292_01,2832,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,2928,True,False,False,False,True,False
2293_01,1896,0.6455696202531646,0.0,0.0,0.0,0.0,0.0,894,False,True,False,True,True,False
2294_01,450,0.3037974683544304,0.017636379355061814,0.09187670636647806,0.10540279787747227,0.0,0.011314655172413793,4172,False,False,True,False,False,False
2297_01,1898,0.2911392405063291,0.0725339327396905,0.0,0.0,0.0019149365047369483,0.0,3370,False,True,False,False,False,False
2304_01,2834,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,1676,False,True,False,False,True,False
2307_01,697,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,3491,False,True,False,False,True,False
2307_02,697,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,2930,False,True,False,False,False,False
2307_03,697,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,3318,False,True,False,False,False,False
2307_04,697,0.0,0.0,0.0,0.0,0.0,0.0,1296,False,True,False,False,False,False
2307_05,697,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,36,False,True,False,False,True,False
2322_01,698,0.3037974683544304,0.0044090948387654535,3.9567918331816565e-05,0.02399903521466474,0.027010683329973795,0.0,3795,False,True,False,False,False,False
2323_01,1900,0.4050632911392405,0.0010374340797095183,0.0,0.0,0.05659141302156823,0.0008530890804597702,3696,False,True,False,False,False,False
2324_01,1902,0.5443037974683544,0.02939396559176969,0.0003956791833181657,0.002653159671972986,0.0,0.012212643678160919,2701,False,True,False,False,False,False
2326_01,2835,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,2481,False,True,False,False,True,False
2328_01,1913,0.620253164556962,0.0007780755597821389,0.005776916076445218,0.024963820549927643,0.03467042934892159,8.979885057471264e-05,379,False,True,False,False,False,False
2330_01,1914,0.26582278481012656,0.0014696982795884845,0.0,0.0,0.02998387421890748,0.0,2073,True,False,False,False,False,False
2331_01,2691,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,479,False,False,True,False,True,False
2334_01,2837,0.31645569620253167,0.07581914065877064,0.0,0.0,0.001864543438822818,0.0,1461,False,True,False,False,False,False
2335_01,2838,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,557,True,False,False,False,True,False
2337_01,2836,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,2278,True,False,False,False,True,False
2342_01,2839,0.8481012658227848,0.0,3.9567918331816565e-05,0.00036179450072358903,0.03970973594033461,0.0006734913793103449,1300,False,True,False,False,False,False
2343_01,234,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,2964,False,False,True,False,True,False
2343_02,234,0.5569620253164557,0.0,0.0,0.0,0.0,0.0,198,False,True,True,False,False,False
2344_01,237,0.6582278481012658,0.0,0.005618644403117952,0.0,0.019048578915541223,0.14408225574712644,521,False,False,False,False,False,False
2344_02,237,0.17721518987341772,0.018956191697786427,0.0,0.0,0.0,0.0,3079,False,False,True,False,True,False
2346_01,1917,0.21518987341772153,0.07063197026022305,0.0,0.0,0.0,0.0,308,False,True,False,False,False,False
2350_01,681,0.24050632911392406,0.008558831157603527,0.0,0.18355041003376749,0.01390848619229994,0.0,1561,False,True,False,True,False,False
2350_02,1918,0.45569620253164556,0.0737442724993516,0.015114944802753928,0.000964785335262904,0.0007055029227978231,0.0013469827586206897,2943,False,True,False,True,False,False
2350_03,1918,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,1526,False,False,False,True,True,False
2351_01,635,0.31645569620253167,0.16183971643468487,0.007478336564713331,0.052821997105643996,0.00020157226365652087,0.01207794540229885,3144,False,True,False,True,False,False
2351_02,1920,0.49367088607594933,0.08602057577591424,0.0,0.02038109020742885,0.001360612779681516,0.0,3837,False,True,False,True,False,False
2352_01,1905,0.4050632911392405,0.0089046425175067,0.0,0.10323203087313074,0.0,0.02990301724137931,3917,False,False,False,True,False,False
2354_01,1906,0.9493670886075949,0.08126566957724561,0.0,0.0,0.0598669623059867,0.0026939655172413795,3353,False,True,False,True,False,False
2355_01,637,0.46835443037974683,0.0,0.0,0.0,0.015271741711788734,0.0,2770,False,True,True,False,True,False
2355_02,637,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,432,False,False,True,False,True,False
2355_03,637,0.4177215189873418,0.056280798824241376,0.010881177541249556,0.0,0.0,0.05064655172413793,2682,False,True,True,False,False,False
2355_04,637,0.31645569620253167,0.0,0.2223321331064773,0.0,0.0,0.0004938936781609196,3400,False,False,True,False,False,False
2358_01,2840,0.3037974683544304,0.09553038817325149,0.014125746844458513,0.001567776169802219,0.0,0.013604525862068966,2374,False,True,False,False,False,False
2359_01,1923,0.27848101265822783,0.12518371228494857,0.0,0.0,0.0,4.489942528735632e-05,144,False,True,False,False,False,False
2362_01,683,0.27848101265822783,0.018956191697786427,0.006726546116408816,0.0,0.0,4.489942528735632e-05,3787,False,True,False,False,False,False
2370_01,2842,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,2370,False,True,False,False,True,False
2370_02,2842,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,2083,False,True,False,False,True,False
2370_03,2842,0.7721518987341772,0.0014696982795884845,0.0008309262849681479,0.02138151534554679,0.0,0.004983836206896551,1359,False,True,False,False,False,False
2370_04,2842,0.0,0.0,0.0,0.0,0.0,0.0,557,False,True,False,False,False,False
2371_01,1926,0.18987341772151897,8.64528399757932e-05,0.0,0.10359382537385432,0.0,0.0,1919,False,True,False,False,False,False
2372_01,1927,0.5316455696202531,0.07642431053860119,0.013294820559490366,0.0,0.00040314452731304173,0.0,2564,False,True,False,True,False,False
2378_01,699,0.34177215189873417,0.02965332411169707,0.0,0.08514230583695129,0.0,0.0,1927,False,True,False,True,False,False
2378_02,1907,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,3027,False,True,False,True,True,False
2380_01,13,0.4050632911392405,0.0,0.14090135717959879,0.005426917510853836,0.07821003829873009,0.3215247844827586,2038,False,True,True,False,False,False
2380_02,13,0.4810126582278481,0.0,0.0,0.0,0.015271741711788734,0.0,134,False,False,True,False,True,False
2381_01,2841,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,2025,True,False,False,False,True,False
2383_01,2843,0.2911392405063291,0.014610529955909052,0.00019783959165908284,0.0,0.01869582745414231,0.055450790229885055,1337,True,False,False,False,False,False
2383_02,2843,0.43037974683544306,0.07555978213884326,0.0,0.0,0.0015117919774239065,0.00017959770114942528,2679,False,True,False,False,False,False
2386_01,1929,0.35443037974683544,0.0,0.0,0.02138151534554679,0.0,0.0,1064,False,True,False,True,True,False
2388_01,2844,0.2911392405063291,0.008731736837555114,0.0,0.09286058851905452,0.04621044144325741,0.0,2425,False,True,False,False,False,False
2388_02,2844,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,1366,False,True,False,False,True,False
2393_01,1909,0.7594936708860759,0.07417653669923056,0.0,0.000482392667631452,0.00010078613182826043,0.0,3261,False,True,False,False,False,False
2394_01,2845,0.9873417721518987,0.0,0.0,0.0,0.0,0.0,629,True,False,False,False,True,False
2394_02,2845,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,2932,False,False,False,False,True,False
2394_03,1910,0.21518987341772153,0.0,0.0005143829383136154,0.047636275928605885,0.008113283612174964,0.013784123563218391,3413,False,False,False,False,False,False
2400_01,1932,0.5189873417721519,0.0496239301461053,0.006845249871404266,0.0,0.00010078613182826043,0.0,116,False,False,False,False,False,False
2405_01,1911,0.5063291139240507,0.0001729056799515864,0.0003956791833181657,0.0,0.0007055029227978231,0.029498922413793104,1463,True,False,False,False,False,False
2407_01,451,0.5949367088607594,0.0,0.0,0.0,0.0,0.0,399,False,False,True,False,False,False
2408_01,2846,0.2911392405063291,0.005360076078499179,0.0,0.0,0.0,0.028870330459770114,1080,False,True,False,False,False,False
2415_01,1934,0.5189873417721519,0.008472378317627734,0.10422189688600483,0.0,0.00015117919774239064,0.0,1075,False,True,False,False,False,False
2418_01,685,0.7594936708860759,0.0,0.0,0.000241196333815726,0.0012094335819391251,0.07152478448275862,1381,False,True,False,False,False,False
2420_01,2848,0.5822784810126582,0.05282268522520965,0.0,0.03569705740472745,0.0,0.0,2389,False,True,False,False,False,False
2422_01,254,0.24050632911392406,0.0,0.03161476674712144,0.0,0.0019149365047369483,0.6791038074712643,566,False,False,True,False,False,False
2422_02,254,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,53,False,False,True,False,True,False
2425_01,2850,0.0,0.0,0.0,0.02138151534554679,0.0,0.0,3233,False,True,False,False,True,False
2425_02,2850,0.35443037974683544,0.0,0.017389478745373124,0.12771345875542692,0.00040314452731304173,0.0037266522988505745,3883,True,False,False,False,False,False
2425_03,1936,0.37974683544303794,0.0,0.05171526925968425,0.10226724553786783,0.012396694214876033,0.0,3295,False,True,False,False,False,False
2425_04,2850,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,1330,False,False,False,False,False,False
2425_05,2691,0.0,0.0,0.0,0.0,0.0,0.0,944,False,True,False,False,True,False
2425_06,2850,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,2362,False,True,False,False,True,False
2428_01,1938,0.27848101265822783,0.040632834788622806,0.017389478745373124,0.008080077182826821,0.0008062890546260835,0.0,631,True,False,False,False,False,False
2430_01,2849,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,1059,False,True,False,False,True,False
2430_02,2849,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,500,False,True,False,False,False,False
2430_03,2849,0.24050632911392406,0.06786547938099767,0.0,0.0,0.0,0.0,3334,False,True,False,False,False,False
2434_01,2851,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,2699,False,True,False,False,True,False
2434_02,1941,0.3037974683544304,0.0014696982795884845,0.018122106595971986,0.0,0.0,0.010192169540229884,3609,False,True,False,False,False,False
2437_01,1943,0.21518987341772153,0.0010374340797095183,0.0,0.0,0.013102197137673856,0.1058728448275862,2528,False,True,False,False,False,False
2440_01,2852,0.3924050632911392,0.00216132099939483,3.9567918331816565e-05,0.08924264351181863,0.0,0.0,2396,False,True,False,False,False,False
2447_01,1912,0.5316455696202531,0.047462609146710466,0.017389478745373124,0.000241196333815726,0.012699052610360815,0.0,861,False,True,False,False,False,False
2448_01,239,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,3080,False,False,True,False,True,False
2448_02,239,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,3515,False,False,True,False,True,False
2450_01,1948,0.26582278481012656,0.0,0.0,0.002291365171249397,0.002620439427534771,0.09006824712643678,836,False,True,False,False,False,False
2459_01,2856,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,3949,False,False,False,False,True,False
2464_01,688,0.43037974683544306,0.18483617186824586,0.005460372729790686,0.0037385431741437532,0.015271741711788734,0.0017959770114942528,744,False,True,False,True,False,False
2465_01,639,0.4430379746835443,0.05766404426385407,0.0,0.04667149059334298,0.0,0.0,923,False,False,False,True,False,False
2468_01,704,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,3458,False,False,True,False,True,False
2469_01,1915,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1011,False,True,False,True,True,False
2469_02,1915,0.24050632911392406,0.024033889513270512,0.0,0.037506029908345395,0.02822011691191292,0.0,2756,False,True,False,True,False,False
2473_01,1916,0.31645569620253167,0.0,0.0,0.00036179450072358903,0.043690788147550896,0.0,4089,False,True,False,False,False,False
2481_01,2855,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,238,False,False,False,False,True,False
2481_02,2691,0.2911392405063291,0.039768306388864874,0.007201361136390615,0.00482392667631452,0.0020157226365652087,0.002918462643678161,1817,False,True,False,False,False,False
2482_01,641,0.5316455696202531,0.0002593585199273796,0.09800973370790964,0.0,0.07987300947389639,0.07924748563218391,2754,False,False,True,False,False,False
2482_02,641,0.5063291139240507,0.0028529437192011758,0.11989079254540419,0.0,0.18081032049989923,0.016927083333333332,2412,False,False,True,False,False,False
2484_01,1919,0.8987341772151899,0.0,0.0,0.02138151534554679,0.0,0.0,1401,False,True,False,True,True,False
2484_02,1919,0.22784810126582278,0.049451024466153716,0.0,0.002532561505065123,0.022223342068131424,0.0002244971264367816,844,False,True,False,True,False,False
2485_01,705,0.43037974683544306,0.053341402265064404,0.0,0.057645923781958514,0.0,0.009114583333333334,4161,False,True,False,True,False,True
2487_01,1952,0.05063291139240506,0.0,0.017389478745373124,0.0,0.0,0.0,1866,False,True,False,True,False,False
2487_02,1952,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,2492,False,True,False,True,True,False
2487_03,636,0.27848101265822783,0.16754560387308723,0.018794761207612868,0.019898697539797394,0.0,0.0,455,False,True,False,True,False,False
2490_01,1921,0.4810126582278481,0.003544566439007521,0.0,0.002291365171249397,0.0028724047571054225,0.03075610632183908,819,False,True,False,False,False,False
2493_01,452,0.4177215189873418,8.64528399757932e-05,0.017389478745373124,0.0,0.0,0.27078843390804597,4117,False,False,True,False,False,False
2493_02,452,0.34177215189873417,0.0,0.47418193328848973,0.19416304872165943,0.03572868373311832,0.8569504310344828,2625,True,False,True,False,False,True
2494_01,256,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,3497,False,True,True,False,True,False
2494_02,256,0.43037974683544306,0.005619434598426558,0.0637834843508883,0.0,0.2938419673452933,0.028331537356321837,4050,False,False,True,False,False,False
2495_01,2857,0.8354430379746836,0.05143943978559696,0.0,0.0,0.0016629711751662971,0.0,557,False,False,False,False,False,False
2501_01,454,0.5949367088607594,0.0,0.017389478745373124,0.02138151534554679,0.0,0.0,557,False,True,True,False,True,False
2504_01,1924,0.4430379746835443,0.010979510676925737,0.02488822063071262,0.007115291847563918,0.004333803668615199,0.0,2873,False,True,False,False,False,False
2507_01,2858,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,2178,False,True,False,False,True,False
2511_01,1953,0.45569620253164556,0.005100717558571799,0.0023345071815771773,0.10250844187168355,0.0,8.979885057471264e-05,2175,False,True,False,False,False,False
2514_01,2691,0.45569620253164556,0.0002593585199273796,0.029873778340521507,0.0,0.0016629711751662971,0.0,1970,False,True,False,False,False,False
2517_01,1925,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,2787,False,True,False,True,True,False
2525_01,1928,0.18987341772151897,0.06535834702169967,0.0001187037549954497,0.005185721177038109,0.0015117919774239065,0.0020204741379310346,2474,False,True,False,False,False,False
2529_01,453,0.49367088607594933,0.032938532030777214,0.04835199620147984,0.13314037626628075,0.006097560975609756,0.12693067528735633,2859,False,True,True,False,False,True
2533_01,2859,0.6075949367088608,0.024466153713149478,0.0,0.00036179450072358903,0.0,0.00475933908045977,1888,False,False,False,False,False,False
2536_01,1931,0.5949367088607594,0.0,0.0,0.0,0.0,0.0,1897,False,True,False,True,True,False
2538_01,241,0.26582278481012656,0.018956191697786427,0.0,0.0,0.0,0.0,3448,False,False,True,False,True,False
2538_02,241,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,4107,False,True,True,False,True,False
2539_01,2691,0.16455696202531644,0.0,0.037826929925216635,0.002653159671972986,0.002066115702479339,0.0,1586,False,True,False,False,False,False
2543_01,1956,0.4050632911392405,0.0,0.03996359751513473,0.0,0.0,0.0,1605,False,True,False,False,False,False
2554_01,1933,0.27848101265822783,0.0,0.04688798322320263,0.00036179450072358903,0.0,0.013950701821771981,1717,True,False,False,False,False,False
2556_01,1957,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,2841,False,False,False,True,True,False
2563_01,2860,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1681,False,True,False,False,True,False
2566_01,2862,0.4177215189873418,0.07590559349874643,0.0003956791833181657,0.0,0.0,0.0,589,False,True,False,False,False,False
2567_01,708,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,846,False,True,False,True,True,False
2567_02,1935,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,1946,False,True,False,True,True,False
2568_01,1937,0.25316455696202533,0.0,0.025165196059035336,0.0,0.00020157226365652087,0.0,2825,False,True,False,False,False,False
2569_01,1960,0.5316455696202531,0.0,0.023424207652435407,0.013506994693680656,0.0,0.0,289,False,True,False,False,False,False
2570_01,2864,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,1573,False,True,False,False,True,False
2575_01,1961,0.34177215189873417,0.0712371401400536,0.0,0.6812590448625181,0.006702277766579319,0.0,4083,False,False,False,True,False,False
2576_01,1939,0.4050632911392405,0.0,0.0,0.0,0.0,0.013950701821771981,4126,False,True,False,True,True,False
2577_01,2863,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,783,False,True,False,False,True,False
2577_02,2863,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,2124,False,True,False,False,True,False
2579_01,1963,0.45569620253164556,0.07815336733811705,0.0019388279982590116,0.014833574529667149,0.010028220116911913,0.003232758620689655,1955,False,True,False,True,False,False
2583_01,2867,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,3955,False,True,False,False,True,False
2585_01,245,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,3069,False,True,True,False,True,False
2586_01,2869,0.5316455696202531,0.018956191697786427,0.0,0.0,0.0,0.0,4101,False,True,False,False,True,False
2587_01,1965,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,3806,False,True,False,True,True,False
2587_02,1965,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,1928,False,True,False,True,True,False
2600_01,694,0.18987341772151897,0.0070026800380392495,0.0,0.27339604438012544,0.0,0.0,3831,False,True,False,True,False,False
2603_01,2865,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,1818,False,True,False,False,True,False
2603_02,1942,0.18987341772151897,0.0,0.006172595259763384,0.08429811866859624,0.0022676879661358597,0.0,777,False,False,False,False,False,False
2604_01,2871,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,3815,True,False,False,False,True,False
2608_01,2866,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,1834,False,True,False,False,True,False
2610_01,1944,0.3037974683544304,0.21345206190023341,0.0,0.0,0.0,0.002514367816091954,2799,False,True,False,False,False,False
2611_01,2868,0.31645569620253167,0.00043226419987896605,0.02073358920587188,0.03219971056439942,0.0,0.04409123563218391,1490,False,True,False,False,False,False
2612_01,1967,0.27848101265822783,0.055675628944410825,7.913583666363313e-05,0.0,0.004182624470872808,0.0,1898,False,True,False,False,False,False
2613_01,1968,0.7215189873417721,0.0003458113599031728,0.0,0.08465991316931983,0.001864543438822818,0.0,2240,False,True,False,False,False,False
2614_01,1945,0.31645569620253167,0.08109276389729403,0.0,0.02484322238301978,0.0,0.012975933908045977,1016,False,True,False,True,False,False
2615_01,1969,0.26582278481012656,0.0,0.0,0.1630487216594308,0.0,0.00817169540229885,660,False,True,False,False,False,False
2620_01,2872,0.5189873417721519,0.0,0.0,0.0,0.0,0.0,2803,False,False,False,False,True,False
2621_01,457,0.34177215189873417,1.0,0.009733707909626875,0.0,0.3001914936504737,0.022270114942528736,206,False,False,True,False,False,False
2623_01,1946,0.22784810126582278,0.03622373994985735,0.00530210105646342,0.0,0.015672243499294497,0.0,2733,False,True,False,False,False,False
2630_01,1947,0.7721518987341772,8.64528399757932e-05,0.0,0.039556198745779064,0.012144728885305382,0.03919719827586207,2927,False,True,False,False,False,False
2630_02,2870,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,4094,False,True,False,False,True,False
2630_03,2870,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,3481,False,True,False,False,False,False
2632_01,1972,0.34177215189873417,0.0,0.007755311993036047,0.000844187168355041,0.0,0.05949173850574713,3162,False,True,False,False,False,False
2637_01,2691,0.25316455696202533,0.0,0.0,0.0,0.03179802459181617,0.015714798850574713,2171,False,True,False,False,False,False
2637_02,2875,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,1591,True,False,False,False,True,False
2637_03,2875,0.0,0.0,0.0,0.0,0.0,0.0,2882,False,True,False,False,False,False
2639_01,1949,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1692,False,True,False,True,True,False
2644_01,1951,0.27848101265822783,0.0001729056799515864,0.0004748150199817988,0.0,0.031747631525902036,0.002649066091954023,1585,False,True,False,False,False,False
2653_01,1973,0.4050632911392405,0.06336993170225642,0.0004352471016499822,0.2193680656054028,0.0017133642410804273,4.489942528735632e-05,981,False,True,False,True,False,True
2654_01,644,0.35443037974683544,8.64528399757932e-05,0.017389478745373124,0.023516642547033288,0.0031243700866760734,0.10802801724137931,3627,False,True,False,True,False,False
2656_01,459,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,126,False,True,True,False,True,False
2665_01,455,0.35443037974683544,0.0,0.03062556878882602,0.33285094066570187,0.21018947792783713,0.005298132183908046,113,False,False,True,False,False,False
2667_01,62,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,2004,False,False,True,False,True,False
2667_02,62,0.6835443037974683,0.0,0.01475883353776758,0.02138151534554679,0.020157226365652085,0.14444145114942528,782,False,True,True,False,False,False
2667_03,62,0.34177215189873417,0.0,0.0,0.0,0.0003023583954847813,0.14471084770114942,3193,False,True,True,False,False,False
2667_04,62,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,642,False,True,True,False,True,False
